<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.19	12:30:00	1.11704	1.11748	1.11691	1.11729	589	0	4
2024.09.19	12:45:00	1.11728	1.11786	1.11725	1.11776	557	0	3
2024.09.19	13:00:00	1.11776	1.11786	1.11686	1.11733	568	0	3
2024.09.19	13:15:00	1.11719	1.11751	1.11689	1.11729	473	0	3
2024.09.19	13:30:00	1.11729	1.11748	1.11691	1.11747	491	0	4
2024.09.19	13:45:00	1.11748	1.11754	1.11689	1.11703	486	0	3
2024.09.19	14:00:00	1.11703	1.11760	1.11591	1.11591	770	0	3
2024.09.19	14:15:00	1.11592	1.11597	1.11517	1.11589	738	0	4
2024.09.19	14:30:00	1.11590	1.11635	1.11560	1.11563	607	0	3
2024.09.19	14:45:00	1.11561	1.11581	1.11537	1.11578	659	0	4
2024.09.19	15:00:00	1.11578	1.11581	1.11525	1.11555	801	0	3
2024.09.19	15:15:00	1.11558	1.11578	1.11490	1.11519	732	0	3
2024.09.19	15:30:00	1.11442	1.11459	1.11299	1.11319	1198	0	3
2024.09.19	15:45:00	1.11318	1.11332	1.11255	1.11258	993	0	3
2024.09.19	16:00:00	1.11254	1.11395	1.11248	1.11356	1077	0	3
2024.09.19	16:15:00	1.11355	1.11405	1.11291	1.11304	926	0	3
2024.09.19	16:30:00	1.11304	1.11334	1.11196	1.11199	1012	0	3
2024.09.19	16:45:00	1.11199	1.11227	1.11174	1.11218	901	0	3
2024.09.19	17:00:00	1.11217	1.11312	1.11164	1.11199	984	0	3
2024.09.19	17:15:00	1.11200	1.11330	1.11171	1.11274	946	0	3
2024.09.19	17:30:00	1.11275	1.11312	1.11201	1.11201	885	0	3
2024.09.19	17:45:00	1.11200	1.11298	1.11177	1.11291	924	0	3
2024.09.19	18:00:00	1.11292	1.11322	1.11254	1.11298	759	0	3
2024.09.19	18:15:00	1.11298	1.11432	1.11298	1.11430	680	0	3
2024.09.19	18:30:00	1.11434	1.11460	1.11407	1.11428	668	0	3
2024.09.19	18:45:00	1.11428	1.11487	1.11428	1.11467	646	0	3
2024.09.19	19:00:00	1.11467	1.11524	1.11451	1.11495	530	0	4
2024.09.19	19:15:00	1.11495	1.11569	1.11475	1.11540	597	0	4
2024.09.19	19:30:00	1.11541	1.11564	1.11501	1.11519	557	0	3
2024.09.19	19:45:00	1.11519	1.11581	1.11518	1.11554	552	0	4
2024.09.19	20:00:00	1.11554	1.11580	1.11522	1.11542	573	0	4
2024.09.19	20:15:00	1.11542	1.11577	1.11526	1.11537	505	0	3
2024.09.19	20:30:00	1.11537	1.11581	1.11535	1.11570	431	0	4
2024.09.19	20:45:00	1.11571	1.11612	1.11570	1.11604	363	0	4
2024.09.19	21:00:00	1.11605	1.11652	1.11605	1.11640	413	0	3
2024.09.19	21:15:00	1.11640	1.11672	1.11612	1.11671	452	0	4
2024.09.19	21:30:00	1.11672	1.11678	1.11646	1.11646	374	0	4
2024.09.19	21:45:00	1.11643	1.11655	1.11628	1.11654	398	0	4
2024.09.19	22:00:00	1.11649	1.11666	1.11622	1.11628	365	0	4
2024.09.19	22:15:00	1.11628	1.11629	1.11595	1.11601	410	0	4
2024.09.19	22:30:00	1.11601	1.11623	1.11587	1.11595	299	0	4
2024.09.19	22:45:00	1.11595	1.11635	1.11594	1.11619	364	0	4
2024.09.19	23:00:00	1.11619	1.11636	1.11611	1.11636	154	0	4
2024.09.19	23:15:00	1.11636	1.11641	1.11608	1.11613	168	0	4
2024.09.19	23:30:00	1.11613	1.11632	1.11604	1.11631	160	0	4
2024.09.19	23:45:00	1.11630	1.11636	1.11602	1.11605	161	0	2
2024.09.20	00:00:00	1.11613	1.11615	1.11577	1.11613	58	0	16
2024.09.20	00:15:00	1.11603	1.11627	1.11600	1.11620	95	0	3
2024.09.20	00:30:00	1.11620	1.11623	1.11612	1.11618	46	0	4
2024.09.20	00:45:00	1.11618	1.11620	1.11617	1.11618	104	0	4
2024.09.20	01:00:00	1.11618	1.11625	1.11605	1.11619	122	0	3
2024.09.20	01:15:00	1.11618	1.11624	1.11608	1.11616	75	0	4
2024.09.20	01:30:00	1.11616	1.11621	1.11605	1.11609	118	0	4
2024.09.20	01:45:00	1.11609	1.11617	1.11602	1.11607	75	0	4
2024.09.20	02:00:00	1.11608	1.11609	1.11583	1.11586	171	0	4
2024.09.20	02:15:00	1.11586	1.11599	1.11585	1.11590	108	0	4
2024.09.20	02:30:00	1.11591	1.11598	1.11585	1.11591	149	0	4
2024.09.20	02:45:00	1.11591	1.11602	1.11585	1.11593	175	0	4
2024.09.20	03:00:00	1.11593	1.11611	1.11571	1.11584	297	0	4
2024.09.20	03:15:00	1.11584	1.11612	1.11580	1.11611	321	0	4
2024.09.20	03:30:00	1.11610	1.11615	1.11599	1.11601	331	0	4
2024.09.20	03:45:00	1.11600	1.11614	1.11578	1.11602	284	0	4
2024.09.20	04:00:00	1.11603	1.11632	1.11592	1.11610	441	0	4
2024.09.20	04:15:00	1.11610	1.11620	1.11586	1.11610	257	0	4
2024.09.20	04:30:00	1.11610	1.11639	1.11583	1.11593	364	0	4
2024.09.20	04:45:00	1.11592	1.11613	1.11583	1.11590	300	0	4
2024.09.20	05:00:00	1.11590	1.11613	1.11578	1.11590	338	0	4
2024.09.20	05:15:00	1.11590	1.11596	1.11572	1.11595	237	0	3
2024.09.20	05:30:00	1.11596	1.11614	1.11595	1.11607	198	0	4
2024.09.20	05:45:00	1.11605	1.11632	1.11591	1.11613	395	0	4
2024.09.20	06:00:00	1.11613	1.11663	1.11612	1.11636	429	0	4
2024.09.20	06:15:00	1.11636	1.11681	1.11636	1.11665	345	0	3
2024.09.20	06:30:00	1.11665	1.11691	1.11660	1.11663	338	0	4
2024.09.20	06:45:00	1.11663	1.11665	1.11640	1.11656	262	0	4
2024.09.20	07:00:00	1.11656	1.11669	1.11656	1.11667	251	0	4
2024.09.20	07:15:00	1.11667	1.11677	1.11654	1.11669	165	0	4
2024.09.20	07:30:00	1.11668	1.11669	1.11644	1.11655	189	0	4
2024.09.20	07:45:00	1.11655	1.11659	1.11637	1.11649	178	0	4
2024.09.20	08:00:00	1.11649	1.11654	1.11620	1.11630	231	0	4
2024.09.20	08:15:00	1.11628	1.11629	1.11610	1.11617	252	0	4
2024.09.20	08:30:00	1.11616	1.11653	1.11615	1.11649	256	0	4
2024.09.20	08:45:00	1.11649	1.11663	1.11632	1.11638	333	0	4
2024.09.20	09:00:00	1.11638	1.11733	1.11638	1.11720	512	0	4
2024.09.20	09:15:00	1.11721	1.11729	1.11698	1.11722	435	0	4
2024.09.20	09:30:00	1.11722	1.11776	1.11720	1.11762	610	0	4
2024.09.20	09:45:00	1.11760	1.11783	1.11718	1.11765	622	0	4
2024.09.20	10:00:00	1.11762	1.11817	1.11734	1.11810	695	0	4
2024.09.20	10:15:00	1.11809	1.11813	1.11734	1.11763	646	0	4
2024.09.20	10:30:00	1.11763	1.11771	1.11669	1.11679	699	0	3
2024.09.20	10:45:00	1.11679	1.11681	1.11592	1.11625	696	0	4
2024.09.20	11:00:00	1.11622	1.11652	1.11561	1.11576	618	0	3
2024.09.20	11:15:00	1.11576	1.11597	1.11522	1.11587	663	0	4
2024.09.20	11:30:00	1.11590	1.11683	1.11584	1.11682	598	0	4
2024.09.20	11:45:00	1.11684	1.11689	1.11609	1.11642	509	0	4
2024.09.20	12:00:00	1.11643	1.11659	1.11610	1.11620	432	0	4
2024.09.20	12:15:00	1.11620	1.11652	1.11615	1.11639	410	0	3
2024.09.20	12:30:00	1.11640	1.11649	1.11604	1.11604	351	0	4
2024.09.20	12:45:00	1.11606	1.11621	1.11569	1.11607	529	0	4
2024.09.20	13:00:00	1.11607	1.11625	1.11584	1.11585	386	0	3
2024.09.20	13:15:00	1.11585	1.11595	1.11550	1.11586	324	0	4
2024.09.20	13:30:00	1.11585	1.11603	1.11572	1.11596	412	0	4
2024.09.20	13:45:00	1.11596	1.11601	1.11581	1.11590	368	0	3
2024.09.20	14:00:00	1.11590	1.11604	1.11551	1.11553	442	0	4
2024.09.20	14:15:00	1.11552	1.11610	1.11540	1.11587	449	0	4
2024.09.20	14:30:00	1.11587	1.11589	1.11551	1.11585	412	0	3
2024.09.20	14:45:00	1.11586	1.11622	1.11560	1.11614	382	0	4
2024.09.20	15:00:00	1.11614	1.11680	1.11614	1.11680	584	0	4
2024.09.20	15:15:00	1.11682	1.11721	1.11665	1.11711	603	0	3
2024.09.20	15:30:00	1.11710	1.11722	1.11661	1.11714	582	0	4
2024.09.20	15:45:00	1.11714	1.11767	1.11701	1.11742	677	0	4
2024.09.20	16:00:00	1.11741	1.11761	1.11678	1.11680	744	0	3
2024.09.20	16:15:00	1.11679	1.11689	1.11574	1.11583	708	0	4
2024.09.20	16:30:00	1.11584	1.11624	1.11563	1.11591	833	0	3
2024.09.20	16:45:00	1.11591	1.11610	1.11539	1.11546	713	0	3
2024.09.20	17:00:00	1.11546	1.11546	1.11420	1.11420	889	0	3
2024.09.20	17:15:00	1.11421	1.11462	1.11380	1.11443	773	0	3
2024.09.20	17:30:00	1.11443	1.11499	1.11421	1.11489	657	0	3
2024.09.20	17:45:00	1.11489	1.11545	1.11409	1.11435	849	0	4
2024.09.20	18:00:00	1.11435	1.11456	1.11393	1.11413	775	0	3
2024.09.20	18:15:00	1.11413	1.11432	1.11359	1.11371	629	0	3
2024.09.20	18:30:00	1.11370	1.11568	1.11364	1.11546	1091	0	3
2024.09.20	18:45:00	1.11543	1.11593	1.11512	1.11588	1031	0	3
2024.09.20	19:00:00	1.11588	1.11692	1.11588	1.11689	859	0	3
2024.09.20	19:15:00	1.11690	1.11733	1.11673	1.11716	776	0	3
2024.09.20	19:30:00	1.11713	1.11729	1.11669	1.11709	634	0	3
2024.09.20	19:45:00	1.11708	1.11757	1.11695	1.11736	563	0	4
2024.09.20	20:00:00	1.11734	1.11741	1.11680	1.11688	533	0	4
2024.09.20	20:15:00	1.11689	1.11696	1.11657	1.11662	437	0	4
2024.09.20	20:30:00	1.11663	1.11670	1.11602	1.11609	412	0	4
2024.09.20	20:45:00	1.11608	1.11621	1.11581	1.11592	425	0	4
2024.09.20	21:00:00	1.11593	1.11604	1.11570	1.11577	494	0	3
2024.09.20	21:15:00	1.11577	1.11603	1.11574	1.11584	387	0	4
2024.09.20	21:30:00	1.11584	1.11610	1.11576	1.11606	390	0	4
2024.09.20	21:45:00	1.11606	1.11660	1.11604	1.11649	420	0	4
2024.09.20	22:00:00	1.11649	1.11653	1.11627	1.11645	338	0	4
2024.09.20	22:15:00	1.11645	1.11649	1.11620	1.11647	353	0	4
2024.09.20	22:30:00	1.11648	1.11657	1.11643	1.11654	326	0	4
2024.09.20	22:45:00	1.11653	1.11656	1.11616	1.11619	303	0	4
2024.09.20	23:00:00	1.11619	1.11619	1.11572	1.11576	215	0	4
2024.09.20	23:15:00	1.11577	1.11579	1.11563	1.11574	187	0	4
2024.09.20	23:30:00	1.11573	1.11630	1.11560	1.11625	164	0	4
2024.09.20	23:45:00	1.11625	1.11636	1.11607	1.11629	214	0	4
2024.09.23	00:00:00	1.11615	1.11640	1.11563	1.11640	76	0	23
2024.09.23	00:15:00	1.11640	1.11643	1.11600	1.11614	46	0	4
2024.09.23	00:30:00	1.11614	1.11617	1.11589	1.11613	63	0	3
2024.09.23	00:45:00	1.11613	1.11618	1.11607	1.11617	40	0	11
2024.09.23	01:00:00	1.11602	1.11636	1.11593	1.11620	182	0	3
2024.09.23	01:15:00	1.11620	1.11646	1.11620	1.11641	117	0	4
2024.09.23	01:30:00	1.11641	1.11644	1.11631	1.11635	139	0	4
2024.09.23	01:45:00	1.11635	1.11640	1.11619	1.11621	103	0	4
2024.09.23	02:00:00	1.11621	1.11630	1.11594	1.11621	198	0	3
2024.09.23	02:15:00	1.11623	1.11636	1.11621	1.11631	151	0	4
2024.09.23	02:30:00	1.11631	1.11639	1.11619	1.11630	175	0	4
2024.09.23	02:45:00	1.11630	1.11631	1.11590	1.11590	230	0	4
2024.09.23	03:00:00	1.11588	1.11607	1.11566	1.11578	360	0	4
2024.09.23	03:15:00	1.11579	1.11585	1.11560	1.11580	337	0	4
2024.09.23	03:30:00	1.11580	1.11589	1.11570	1.11579	240	0	4
2024.09.23	03:45:00	1.11579	1.11596	1.11565	1.11588	267	0	4
2024.09.23	04:00:00	1.11585	1.11595	1.11572	1.11593	325	0	4
2024.09.23	04:15:00	1.11593	1.11609	1.11557	1.11576	332	0	4
2024.09.23	04:30:00	1.11576	1.11601	1.11574	1.11589	335	0	4
2024.09.23	04:45:00	1.11590	1.11614	1.11584	1.11589	281	0	4
2024.09.23	05:00:00	1.11589	1.11600	1.11563	1.11598	269	0	4
2024.09.23	05:15:00	1.11598	1.11600	1.11579	1.11592	216	0	4
2024.09.23	05:30:00	1.11592	1.11626	1.11583	1.11620	231	0	4
2024.09.23	05:45:00	1.11619	1.11635	1.11614	1.11621	228	0	3
2024.09.23	06:00:00	1.11621	1.11647	1.11621	1.11646	196	0	3
2024.09.23	06:15:00	1.11647	1.11647	1.11635	1.11643	182	0	4
2024.09.23	06:30:00	1.11642	1.11642	1.11622	1.11624	123	0	4
2024.09.23	06:45:00	1.11624	1.11629	1.11610	1.11615	196	0	4
2024.09.23	07:00:00	1.11615	1.11621	1.11600	1.11620	174	0	4
2024.09.23	07:15:00	1.11619	1.11641	1.11614	1.11639	188	0	1
2024.09.23	07:30:00	1.11640	1.11645	1.11635	1.11644	92	0	4
2024.09.23	07:45:00	1.11645	1.11649	1.11633	1.11635	114	0	4
2024.09.23	08:00:00	1.11634	1.11641	1.11630	1.11636	189	0	4
2024.09.23	08:15:00	1.11636	1.11648	1.11634	1.11643	150	0	4
2024.09.23	08:30:00	1.11643	1.11654	1.11640	1.11654	109	0	4
2024.09.23	08:45:00	1.11654	1.11671	1.11613	1.11631	222	0	4
2024.09.23	09:00:00	1.11631	1.11641	1.11581	1.11607	487	0	4
2024.09.23	09:15:00	1.11608	1.11615	1.11551	1.11583	465	0	4
2024.09.23	09:30:00	1.11583	1.11598	1.11560	1.11593	440	0	3
2024.09.23	09:45:00	1.11593	1.11599	1.11551	1.11586	433	0	4
2024.09.23	10:00:00	1.11586	1.11594	1.11360	1.11373	756	0	4
2024.09.23	10:15:00	1.11341	1.11341	1.11151	1.11249	1037	0	3
2024.09.23	10:30:00	1.11227	1.11227	1.11062	1.11111	998	0	3
2024.09.23	10:45:00	1.11112	1.11122	1.10978	1.11014	742	0	3
2024.09.23	11:00:00	1.11013	1.11017	1.10831	1.10868	810	0	4
2024.09.23	11:15:00	1.10871	1.10935	1.10838	1.10925	787	0	4
2024.09.23	11:30:00	1.10907	1.10962	1.10862	1.10957	758	0	4
2024.09.23	11:45:00	1.10957	1.10988	1.10920	1.10924	597	0	4
2024.09.23	12:00:00	1.10923	1.10998	1.10921	1.10993	595	0	3
2024.09.23	12:15:00	1.10991	1.11121	1.10991	1.11083	510	0	4
2024.09.23	12:30:00	1.11081	1.11098	1.11042	1.11058	417	0	3
2024.09.23	12:45:00	1.11058	1.11093	1.11051	1.11058	433	0	4
2024.09.23	13:00:00	1.11063	1.11116	1.11053	1.11110	437	0	4
2024.09.23	13:15:00	1.11109	1.11128	1.11081	1.11087	381	0	4
2024.09.23	13:30:00	1.11087	1.11192	1.11086	1.11146	469	0	3
2024.09.23	13:45:00	1.11147	1.11180	1.11114	1.11129	488	0	3
2024.09.23	14:00:00	1.11130	1.11215	1.11124	1.11200	488	0	3
2024.09.23	14:15:00	1.11200	1.11234	1.11178	1.11199	454	0	4
2024.09.23	14:30:00	1.11198	1.11242	1.11197	1.11234	520	0	4
2024.09.23	14:45:00	1.11232	1.11255	1.11192	1.11196	513	0	3
2024.09.23	15:00:00	1.11199	1.11228	1.11135	1.11140	607	0	3
2024.09.23	15:15:00	1.11142	1.11156	1.11084	1.11118	599	0	4
2024.09.23	15:30:00	1.11118	1.11176	1.11116	1.11161	606	0	4
2024.09.23	15:45:00	1.11160	1.11237	1.11159	1.11223	665	0	3
2024.09.23	16:00:00	1.11223	1.11297	1.11223	1.11271	636	0	4
2024.09.23	16:15:00	1.11271	1.11347	1.11268	1.11327	691	0	3
2024.09.23	16:30:00	1.11325	1.11337	1.11293	1.11293	824	0	3
2024.09.23	16:45:00	1.11304	1.11386	1.11201	1.11292	1062	0	3
2024.09.23	17:00:00	1.11289	1.11313	1.11152	1.11242	969	0	3
2024.09.23	17:15:00	1.11241	1.11351	1.11239	1.11348	854	0	3
2024.09.23	17:30:00	1.11349	1.11432	1.11343	1.11364	879	0	3
2024.09.23	17:45:00	1.11364	1.11364	1.11278	1.11322	824	0	4
2024.09.23	18:00:00	1.11323	1.11343	1.11234	1.11307	791	0	3
2024.09.23	18:15:00	1.11308	1.11366	1.11304	1.11339	613	0	3
2024.09.23	18:30:00	1.11334	1.11368	1.11324	1.11347	502	0	4
2024.09.23	18:45:00	1.11347	1.11369	1.11261	1.11302	593	0	3
2024.09.23	19:00:00	1.11298	1.11298	1.11222	1.11226	705	0	4
2024.09.23	19:15:00	1.11225	1.11282	1.11212	1.11262	606	0	4
2024.09.23	19:30:00	1.11258	1.11266	1.11211	1.11234	538	0	4
2024.09.23	19:45:00	1.11235	1.11261	1.11213	1.11250	516	0	4
2024.09.23	20:00:00	1.11252	1.11253	1.11210	1.11227	515	0	3
2024.09.23	20:15:00	1.11227	1.11256	1.11225	1.11251	453	0	4
2024.09.23	20:30:00	1.11252	1.11284	1.11236	1.11240	356	0	4
2024.09.23	20:45:00	1.11240	1.11250	1.11201	1.11204	403	0	3
2024.09.23	21:00:00	1.11204	1.11227	1.11180	1.11222	527	0	4
2024.09.23	21:15:00	1.11221	1.11234	1.11188	1.11224	368	0	4
2024.09.23	21:30:00	1.11224	1.11238	1.11204	1.11211	345	0	3
2024.09.23	21:45:00	1.11211	1.11222	1.11158	1.11166	322	0	4
2024.09.23	22:00:00	1.11166	1.11171	1.11148	1.11151	394	0	4
2024.09.23	22:15:00	1.11150	1.11156	1.11139	1.11150	339	0	4
2024.09.23	22:30:00	1.11150	1.11175	1.11140	1.11171	255	0	4
2024.09.23	22:45:00	1.11170	1.11171	1.11118	1.11146	281	0	4
2024.09.23	23:00:00	1.11145	1.11147	1.11125	1.11130	230	0	4
2024.09.23	23:15:00	1.11130	1.11131	1.11114	1.11125	154	0	4
2024.09.23	23:30:00	1.11124	1.11126	1.11118	1.11123	74	0	4
2024.09.23	23:45:00	1.11123	1.11123	1.11096	1.11099	211	0	1
2024.09.24	00:00:00	1.11152	1.11152	1.11063	1.11104	130	0	14
2024.09.24	00:15:00	1.11104	1.11147	1.11103	1.11136	143	0	3
2024.09.24	00:30:00	1.11137	1.11137	1.11111	1.11112	95	0	3
2024.09.24	00:45:00	1.11112	1.11116	1.11111	1.11115	45	0	10
2024.09.24	01:00:00	1.11111	1.11161	1.11111	1.11130	135	0	3
2024.09.24	01:15:00	1.11129	1.11130	1.11115	1.11119	114	0	4
2024.09.24	01:30:00	1.11119	1.11129	1.11115	1.11124	68	0	4
2024.09.24	01:45:00	1.11124	1.11124	1.11108	1.11110	72	0	4
2024.09.24	02:00:00	1.11113	1.11116	1.11100	1.11101	128	0	2
2024.09.24	02:15:00	1.11101	1.11101	1.11084	1.11084	103	0	4
2024.09.24	02:30:00	1.11084	1.11095	1.11073	1.11076	97	0	4
2024.09.24	02:45:00	1.11076	1.11115	1.11075	1.11109	101	0	4
2024.09.24	03:00:00	1.11108	1.11129	1.11083	1.11129	379	0	4
2024.09.24	03:15:00	1.11129	1.11136	1.11073	1.11077	327	0	3
2024.09.24	03:30:00	1.11077	1.11078	1.11057	1.11058	298	0	4
2024.09.24	03:45:00	1.11058	1.11064	1.11041	1.11056	303	0	4
2024.09.24	04:00:00	1.11056	1.11084	1.11049	1.11073	398	0	4
2024.09.24	04:15:00	1.11074	1.11075	1.11043	1.11060	320	0	4
2024.09.24	04:30:00	1.11060	1.11110	1.11057	1.11107	454	0	4
2024.09.24	04:45:00	1.11107	1.11110	1.11067	1.11073	376	0	4
2024.09.24	05:00:00	1.11073	1.11082	1.11048	1.11052	290	0	4
2024.09.24	05:15:00	1.11051	1.11053	1.11035	1.11044	212	0	4
2024.09.24	05:30:00	1.11044	1.11047	1.11033	1.11043	175	0	4
2024.09.24	05:45:00	1.11043	1.11065	1.11030	1.11053	276	0	4
2024.09.24	06:00:00	1.11053	1.11108	1.11053	1.11098	238	0	4
2024.09.24	06:15:00	1.11098	1.11118	1.11086	1.11118	261	0	4
2024.09.24	06:30:00	1.11118	1.11125	1.11099	1.11125	274	0	4
2024.09.24	06:45:00	1.11125	1.11134	1.11114	1.11125	219	0	4
2024.09.24	07:00:00	1.11123	1.11134	1.11092	1.11114	255	0	4
2024.09.24	07:15:00	1.11114	1.11150	1.11111	1.11141	221	0	4
2024.09.24	07:30:00	1.11141	1.11173	1.11138	1.11170	280	0	4
2024.09.24	07:45:00	1.11168	1.11176	1.11158	1.11168	210	0	4
2024.09.24	08:00:00	1.11168	1.11178	1.11139	1.11166	280	0	4
2024.09.24	08:15:00	1.11166	1.11195	1.11163	1.11188	218	0	4
2024.09.24	08:30:00	1.11189	1.11190	1.11153	1.11160	395	0	4
2024.09.24	08:45:00	1.11159	1.11180	1.11141	1.11163	416	0	4
2024.09.24	09:00:00	1.11155	1.11159	1.11090	1.11094	623	0	4
2024.09.24	09:15:00	1.11092	1.11099	1.11049	1.11050	568	0	4
2024.09.24	09:30:00	1.11050	1.11115	1.11042	1.11098	516	0	4
2024.09.24	09:45:00	1.11103	1.11190	1.11084	1.11150	618	0	3
2024.09.24	10:00:00	1.11147	1.11219	1.11125	1.11212	704	0	4
2024.09.24	10:15:00	1.11212	1.11262	1.11207	1.11223	669	0	4
2024.09.24	10:30:00	1.11223	1.11269	1.11202	1.11263	605	0	3
2024.09.24	10:45:00	1.11262	1.11321	1.11262	1.11272	568	0	4
2024.09.24	11:00:00	1.11273	1.11372	1.11262	1.11367	658	0	4
2024.09.24	11:15:00	1.11367	1.11396	1.11337	1.11375	548	0	4
2024.09.24	11:30:00	1.11375	1.11441	1.11372	1.11432	536	0	4
2024.09.24	11:45:00	1.11429	1.11447	1.11398	1.11399	579	0	3
2024.09.24	12:00:00	1.11398	1.11423	1.11381	1.11414	457	0	4
2024.09.24	12:15:00	1.11413	1.11436	1.11394	1.11417	389	0	4
2024.09.24	12:30:00	1.11417	1.11458	1.11401	1.11402	421	0	4
2024.09.24	12:45:00	1.11402	1.11404	1.11315	1.11354	484	0	4
2024.09.24	13:00:00	1.11354	1.11411	1.11353	1.11379	501	0	3
2024.09.24	13:15:00	1.11379	1.11399	1.11337	1.11338	424	0	4
2024.09.24	13:30:00	1.11338	1.11367	1.11288	1.11331	496	0	4
2024.09.24	13:45:00	1.11331	1.11342	1.11269	1.11280	500	0	3
2024.09.24	14:00:00	1.11280	1.11280	1.11230	1.11247	450	0	4
2024.09.24	14:15:00	1.11247	1.11260	1.11229	1.11250	383	0	4
2024.09.24	14:30:00	1.11250	1.11265	1.11220	1.11246	424	0	4
2024.09.24	14:45:00	1.11246	1.11297	1.11245	1.11290	448	0	4
2024.09.24	15:00:00	1.11290	1.11381	1.11290	1.11374	535	0	3
2024.09.24	15:15:00	1.11371	1.11387	1.11341	1.11344	432	0	4
2024.09.24	15:30:00	1.11344	1.11476	1.11334	1.11438	677	0	3
2024.09.24	15:45:00	1.11438	1.11452	1.11394	1.11407	603	0	3
2024.09.24	16:00:00	1.11408	1.11442	1.11367	1.11376	648	0	3
2024.09.24	16:15:00	1.11374	1.11430	1.11367	1.11409	618	0	4
2024.09.24	16:30:00	1.11409	1.11424	1.11337	1.11344	783	0	3
2024.09.24	16:45:00	1.11342	1.11397	1.11324	1.11386	670	0	3
2024.09.24	17:00:00	1.11382	1.11590	1.11382	1.11553	1027	0	3
2024.09.24	17:15:00	1.11551	1.11634	1.11542	1.11605	945	0	3
2024.09.24	17:30:00	1.11605	1.11610	1.11470	1.11539	821	0	3
2024.09.24	17:45:00	1.11539	1.11564	1.11454	1.11507	826	0	3
2024.09.24	18:00:00	1.11505	1.11554	1.11494	1.11527	759	0	4
2024.09.24	18:15:00	1.11527	1.11561	1.11478	1.11539	710	0	4
2024.09.24	18:30:00	1.11539	1.11548	1.11472	1.11477	524	0	3
2024.09.24	18:45:00	1.11477	1.11509	1.11467	1.11497	548	0	4
2024.09.24	19:00:00	1.11497	1.11588	1.11493	1.11578	503	0	3
2024.09.24	19:15:00	1.11578	1.11586	1.11544	1.11556	468	0	4
2024.09.24	19:30:00	1.11556	1.11573	1.11524	1.11573	395	0	3
2024.09.24	19:45:00	1.11573	1.11619	1.11573	1.11584	445	0	4
2024.09.24	20:00:00	1.11584	1.11596	1.11566	1.11588	412	0	4
2024.09.24	20:15:00	1.11587	1.11602	1.11555	1.11569	358	0	4
2024.09.24	20:30:00	1.11569	1.11608	1.11546	1.11600	368	0	4
2024.09.24	20:45:00	1.11600	1.11637	1.11586	1.11625	372	0	4
2024.09.24	21:00:00	1.11626	1.11638	1.11613	1.11617	322	0	4
2024.09.24	21:15:00	1.11617	1.11667	1.11596	1.11644	360	0	4
2024.09.24	21:30:00	1.11644	1.11654	1.11630	1.11638	326	0	4
2024.09.24	21:45:00	1.11638	1.11668	1.11629	1.11659	307	0	3
2024.09.24	22:00:00	1.11662	1.11712	1.11649	1.11710	407	0	4
2024.09.24	22:15:00	1.11710	1.11733	1.11705	1.11725	307	0	4
2024.09.24	22:30:00	1.11723	1.11750	1.11720	1.11740	296	0	4
2024.09.24	22:45:00	1.11740	1.11766	1.11733	1.11765	265	0	4
2024.09.24	23:00:00	1.11765	1.11772	1.11757	1.11769	192	0	4
2024.09.24	23:15:00	1.11768	1.11784	1.11749	1.11765	205	0	4
2024.09.24	23:30:00	1.11766	1.11787	1.11766	1.11781	157	0	4
2024.09.24	23:45:00	1.11780	1.11807	1.11773	1.11785	214	0	0
2024.09.25	00:00:00	1.11765	1.11799	1.11726	1.11773	98	0	4
2024.09.25	00:15:00	1.11783	1.11784	1.11759	1.11784	34	0	4
2024.09.25	00:30:00	1.11784	1.11786	1.11780	1.11786	37	0	4
2024.09.25	00:45:00	1.11786	1.11800	1.11783	1.11783	55	0	4
2024.09.25	01:00:00	1.11782	1.11801	1.11780	1.11794	85	0	4
2024.09.25	01:15:00	1.11794	1.11800	1.11787	1.11800	60	0	4
2024.09.25	01:30:00	1.11799	1.11841	1.11795	1.11837	128	0	4
2024.09.25	01:45:00	1.11838	1.11888	1.11838	1.11885	201	0	4
2024.09.25	02:00:00	1.11885	1.11886	1.11846	1.11869	215	0	4
2024.09.25	02:15:00	1.11869	1.11869	1.11835	1.11837	147	0	4
2024.09.25	02:30:00	1.11837	1.11879	1.11832	1.11879	162	0	4
2024.09.25	02:45:00	1.11879	1.11909	1.11878	1.11907	209	0	4
2024.09.25	03:00:00	1.11908	1.11927	1.11872	1.11889	411	0	4
2024.09.25	03:15:00	1.11889	1.11909	1.11874	1.11875	335	0	4
2024.09.25	03:30:00	1.11876	1.11937	1.11873	1.11936	254	0	4
2024.09.25	03:45:00	1.11936	1.11938	1.11906	1.11931	327	0	4
2024.09.25	04:00:00	1.11931	1.11936	1.11894	1.11906	400	0	4
2024.09.25	04:15:00	1.11906	1.11936	1.11893	1.11908	325	0	4
2024.09.25	04:30:00	1.11907	1.11928	1.11860	1.11892	479	0	4
2024.09.25	04:45:00	1.11891	1.11893	1.11853	1.11880	381	0	4
2024.09.25	05:00:00	1.11879	1.11913	1.11877	1.11895	283	0	4
2024.09.25	05:15:00	1.11896	1.11923	1.11893	1.11921	231	0	4
2024.09.25	05:30:00	1.11922	1.11941	1.11908	1.11938	194	0	4
